1.78292,1.31232,0.323366,1.08611,-0.440155,1.29972,-1.11244,3.58371,2.52649,1.8264,35.4366,6.95707,5.06616,6.52889e-10,6.28319
1.78661,1.3159,0.323163,1.09123,-0.43903,1.30348,-1.11349,3.58209,2.51999,1.83272,35.1309,6.94261,5.07944,6.64634e-06,6.28318
1.79073,1.32003,0.323128,1.09672,-0.437328,1.30849,-1.11545,3.58023,2.51188,1.84052,34.8064,6.92065,5.09363,1.35648e-10,6.28319
1.79486,1.324,0.322429,1.10116,-0.435766,1.31545,-1.11898,3.57817,1.84953,2.5022,34.5431,6.88368,5.10458,2.22112e-10,6.28319
1.79955,1.329,0.321722,1.10731,-0.434273,1.32159,-1.12181,3.5759,2.49233,1.85909,34.1898,6.85553,5.12066,2.89025e-10,6.28319
1.80407,1.3336,0.321301,1.11258,-0.43081,1.32841,-1.12746,3.57386,2.48233,1.86858,33.8887,6.82238,5.13453,3.55685e-10,6.28319
1.80806,1.33774,0.320536,1.11656,-0.428118,1.33611,-1.13323,3.57182,2.47195,1.87825,33.661,6.78091,5.14452,3.25484e-10,6.28319
1.81202,1.34259,0.320353,1.12282,-0.426707,1.34261,-1.13598,3.56941,2.46192,1.88782,33.3179,6.75343,5.16124,1.89568e-10,6.28319
1.81561,1.34744,0.320376,1.12892,-0.42515,1.34929,-1.1391,3.56699,2.45174,1.89751,32.9885,6.72492,5.17768,1.70675e-10,6.28319
1.81842,1.35198,0.32,1.13498,-0.424413,1.35532,-1.142,3.56462,2.44242,1.90634,32.668,6.70125,5.19426,9.43637e-11,6.28319
1.82068,1.35562,0.320229,1.14006,-0.423152,1.36049,-1.14466,3.56267,2.43468,1.91358,32.4032,6.68192,5.20835,5.05868e-06,6.28317
1.82206,1.35875,0.319997,1.14442,-0.422896,1.36479,-1.14689,3.56093,2.42814,1.91972,32.1794,6.66605,5.22048,3.28227e-06,6.28318
1.82297,1.36132,0.320459,1.14838,-0.422067,1.36798,-1.14876,3.55955,2.42307,1.92449,31.9793,6.65677,5.23179,1.9151e-06,6.28318
1.82267,1.36296,0.320133,1.15087,-0.422979,1.3704,-1.14984,3.55847,2.41947,1.92779,31.8549,6.64831,5.23866,1.15116e-06,6.28318
1.82157,1.36337,0.320393,1.15209,-0.423754,1.37215,-1.15039,3.55781,2.41752,1.92929,31.7942,6.64234,5.24178,9.95903e-07,6.28318
1.81961,1.36327,0.320115,1.1525,-0.425015,1.37238,-1.15106,3.55757,2.41736,1.92927,31.7751,6.64272,5.24276,1.6808e-06,6.28318
1.81703,1.36209,0.320018,1.15169,-0.426677,1.37174,-1.15078,3.55773,2.41888,1.9275,31.8167,6.64622,5.24014,3.03554e-06,6.28318
1.81394,1.35982,0.320394,1.14969,-0.427857,1.37,-1.1502,3.5584,2.42234,1.92379,31.9179,6.65444,5.23418,4.8453e-06,6.28318
1.81054,1.35749,0.320359,1.14724,-0.429967,1.36534,-1.14785,3.55964,2.42835,1.91828,32.0449,6.67661,5.22753,6.87606e-11,6.28319
1.80702,1.35335,0.321651,1.14306,-0.430615,1.36178,-1.14571,3.56118,2.43506,1.91132,32.2579,6.69235,5.21551,8.83728e-06,6.28317
1.80304,1.34903,0.321994,1.13896,-0.432167,1.35665,-1.14332,3.56291,2.44331,1.90308,32.4719,6.7175,5.20413,1.8186e-10,6.28319
1.79901,1.34489,0.322892,1.13613,-0.433214,1.34918,-1.13993,3.56487,2.45346,1.89333,32.6249,5.1973,6.76091,3.37112e-10,6.28319
1.79472,1.34028,0.323223,1.132,-0.434635,1.34133,-1.13674,3.56711,2.46445,1.88285,32.8473,6.80333,5.18674,3.47869e-10,6.28319
1.7908,1.33415,0.32417,1.12462,-0.435399,1.33551,-1.13363,3.5697,2.47505,1.87218,33.2413,6.82691,5.16627,2.79445e-10,6.28319
1.78783,1.32962,0.322071,1.1136,-0.442405,1.31585,-1.11906,3.57488,2.49644,1.85558,33.86,6.91032,5.13858,2.60172e-09,6.28319
1.78443,1.3237,0.323085,1.10676,-0.441718,1.30864,-1.11682,3.57771,2.50823,1.84402,34.2456,6.94634,5.12098,2.62496e-10,6.28319
1.78084,1.31768,0.322572,1.09876,-0.442708,1.30068,-1.11419,3.58071,2.52079,1.83202,34.7065,6.98278,5.10047,2.69713e-10,6.28319
1.77759,1.31176,0.3221,1.09066,-0.443681,1.29199,-1.11088,3.58383,2.53393,1.81969,35.1854,7.02403,5.08019,2.63841e-10,0
1.77499,1.30605,0.322346,1.08248,-0.443544,1.28317,-1.10748,3.58709,2.54702,1.80755,35.6798,7.06661,5.06016,2.19861e-10,0
1.77306,1.30028,0.322997,1.07431,-0.443806,1.27587,-1.10287,3.59002,2.55873,1.7964,36.1835,7.10074,5.04,1.73146e-10,0
1.76638,1.291,0.319396,1.062,-0.438102,1.29054,-1.12727,3.59042,2.55419,1.79488,36.9186,6.99331,5.00465,3.00594e-09,0
1.75802,1.28077,0.314057,1.0485,-0.428,1.31362,-1.16657,3.58973,2.54333,1.79725,37.7466,6.84129,4.96515,1.26067e-08,6.28319
1.75795,1.27687,0.313287,1.0427,-0.427579,1.30679,-1.1642,3.59216,2.55298,1.78838,38.1378,6.87364,4.95235,5.93439e-06,6.28318
1.75857,1.27355,0.3125,1.03761,-0.426661,1.3011,-1.16263,3.59428,2.56113,1.78088,38.485,6.90053,4.94127,5.00329e-06,6.28318
1.75983,1.27092,0.312114,1.03359,-0.424935,1.29761,-1.16225,3.59586,2.5667,1.77555,38.7612,6.91643,4.93243,3.9729e-06,6.28318
1.76705,1.2737,0.314648,1.03575,-0.430499,1.27294,-1.13203,3.59947,1.76327,2.58616,38.6538,7.06662,4.94378,4.83315e-09,5.16191e-08
1.76878,1.27268,0.312826,1.03331,-0.42935,1.27256,-1.13431,3.60011,2.58757,1.76181,38.8187,7.06361,4.93813,3.35081e-06,3.93684e-06
1.77676,1.27672,0.315107,1.03706,-0.435322,1.24928,-1.10428,3.60293,2.60476,1.75185,38.6076,7.21527,4.95292,4.63132e-09,4.21468e-08
1.78277,1.27898,0.316769,1.03923,-0.435343,1.23924,-1.09176,3.60428,2.61186,1.74798,38.4786,7.28497,4.96099,3.13013e-10,0
1.78616,1.28055,0.314995,1.04037,-0.434292,1.24023,-1.09347,3.60399,2.60975,1.75033,38.3971,7.27726,4.96397,6.00486e-06,6.12276e-06
1.78981,1.2822,0.314243,1.04251,-0.431711,1.24242,-1.0962,3.60347,2.6065,1.75333,38.2457,7.26561,4.96927,6.30141e-06,9.9046e-06
1.79336,1.28471,0.312983,1.04551,-0.430024,1.24395,-1.09844,3.60279,2.60307,1.75698,38.04,7.25852,4.9769,6.4038e-06,8.0279e-06
1.79651,1.28706,0.312608,1.04917,-0.426816,1.24749,-1.10281,3.6018,2.598,1.76151,37.7879,7.24166,4.98585,6.35402e-11,0
1.79994,1.29038,0.311464,1.05334,-0.425608,1.25071,-1.10524,3.60053,2.59226,1.76725,37.5086,7.2248,4.99604,6.88786e-06,1.09682e-05
1.80238,1.29324,0.310982,1.05741,-0.423989,1.25442,-1.10835,3.59923,2.58648,1.77271,37.2383,7.20636,5.0059,4.18348e-06,1.0844e-05
1.80463,1.29635,0.310727,1.06216,-0.422572,1.25754,-1.11083,3.59788,2.58098,1.77803,36.9302,7.19383,5.01771,3.68974e-06,7.79899e-06
1.80604,1.29906,0.310471,1.06665,-0.421457,1.26059,-1.11357,3.59656,2.57589,1.78281,36.6427,7.18226,5.02893,2.43058e-06,6.20275e-06
1.8066,1.30134,0.310063,1.07053,-0.422117,1.26268,-1.11425,3.59533,2.57195,1.78662,36.4,7.17567,5.0386,1.68971e-06,1.26826e-06
1.80668,1.30314,0.31087,1.07419,-0.422212,1.2647,-1.11427,3.59423,2.56848,1.78981,36.1737,7.17078,5.04772,1.48051e-06,8.42937e-07
1.80594,1.30499,0.311229,1.07802,-0.423154,1.26532,-1.11399,3.59325,2.5662,1.79213,35.9421,7.17542,5.05765,2.36702e-06,1.00138e-06
1.80438,1.30595,0.311305,1.08044,-0.425509,1.26644,-1.11287,3.59232,2.56419,1.79393,35.7986,7.17357,5.06347,2.75242e-06,3.3165e-06
1.80235,1.30673,0.311795,1.08257,-0.427295,1.26608,-1.11175,3.59176,2.5637,1.79454,35.6748,5.06897,7.18126,3.39671e-06,1.84389e-06
1.79983,1.30732,0.312743,1.0846,-0.428398,1.2649,-1.11104,3.59146,2.56415,1.79432,35.5584,7.19505,5.0745,4.50586e-06,3.24366e-06
1.79705,1.30698,0.313806,1.08484,-0.431242,1.26475,-1.10809,3.59114,2.56435,1.79405,35.5489,7.19716,5.07457,4.79081e-06,6.6682e-06
1.79392,1.30688,0.314894,1.08534,-0.433978,1.26319,-1.10506,3.59103,2.56564,1.7931,35.5259,7.20906,5.07576,5.99551e-06,8.68174e-06
1.78586,1.30171,0.31598,1.08241,-0.425599,1.28186,-1.13042,3.58923,2.55368,1.79834,35.6636,7.09606,5.06402,5.01289e-09,2.98023e-08
1.7761,1.29445,0.316508,1.07758,-0.415499,1.30797,-1.16353,3.58641,2.53694,1.80596,35.9135,6.94333,5.04521,1.47516e-08,6.28319
1.77274,1.29455,0.317275,1.07813,-0.419029,1.30386,-1.15887,3.58674,2.54035,1.80357,35.8887,6.96902,5.0472,1.29825e-10,6.28319
1.76936,1.29473,0.318463,1.07837,-0.42247,1.29841,-1.15318,3.58738,2.54486,1.80051,35.885,7.00166,5.04866,1.64104e-10,0
1.77627,1.30377,0.323819,1.08644,-0.441995,1.25734,-1.0941,3.59106,1.78613,2.57276,35.4863,7.26153,5.07785,1.00099e-07,7.90745e-07
1.77344,1.3034,0.325964,1.08557,-0.445753,1.25496,-1.0873,3.59124,2.57486,1.78479,35.5473,7.27406,5.07521,1.03733e-10,0
1.77072,1.30292,0.328042,1.08448,-0.448913,1.2538,-1.08182,3.59132,2.57601,1.78409,35.6192,7.27808,5.07175,4.91959e-06,1.33711e-05
1.7688,1.30256,0.330213,1.08359,-0.451557,1.25266,-1.07616,3.59141,2.57703,1.78351,35.6786,7.2825,5.06891,3.03493e-06,1.03357e-05
1.76746,1.30287,0.331461,1.08355,-0.453772,1.25057,-1.07165,3.59153,2.57843,1.78291,35.688,7.29479,5.06882,1.82013e-06,8.06394e-06
1.76678,1.30281,0.332766,1.08307,-0.454777,1.24895,-1.06821,3.59179,2.57981,1.78208,35.7213,7.30389,5.06762,6.07327e-07,2.82431e-06
1.76647,1.30284,0.333554,1.08236,-0.455601,1.24766,-1.06559,3.59206,2.58084,1.7816,35.7673,7.30944,5.0658,2.58094e-07,1.53359e-06
1.76657,1.30295,0.334039,1.0808,-0.456259,1.24652,-1.06333,3.59249,2.58168,1.78147,35.8633,7.3103,5.06174,6.48927e-07,9.03458e-07
1.76737,1.30297,0.334532,1.0791,-0.456583,1.24628,-1.06119,3.59283,2.58179,1.78181,35.966,7.30476,5.05713,1.22741e-06,1.61181e-06
1.76897,1.3033,0.334588,1.07818,-0.456706,1.24548,-1.05902,3.59313,2.58219,1.78199,36.0223,7.30529,5.05488,1.47158e-06,1.35985e-06
1.77107,1.30346,0.33385,1.07712,-0.45578,1.2444,-1.05884,3.59362,2.58313,1.78156,36.0863,7.30823,5.05259,2.6865e-06,1.34672e-06
1.77368,1.30375,0.332911,1.07619,-0.453608,1.24223,-1.05977,3.59441,2.58505,1.78041,36.1426,7.31942,5.0512,4.42137e-06,5.4739e-06
1.77674,1.30394,0.332158,1.07495,-0.450565,1.24067,-1.06148,3.59527,1.77954,2.58653,36.2154,7.32578,5.04896,6.14821e-06,6.4717e-06
1.78024,1.30415,0.331138,1.07334,-0.449048,1.23966,-1.06118,3.59593,1.77928,2.58741,36.3126,7.32608,5.04533,7.09558e-06,1.82282e-06
1.78407,1.30362,0.331205,1.07083,-0.445904,1.24069,-1.06196,3.59662,2.5871,1.77948,36.4589,7.31178,5.039,9.77547e-06,3.53632e-06
1.78791,1.30431,0.330169,1.06959,-0.443589,1.23919,-1.06246,3.59738,2.58805,1.77941,36.5336,7.31574,5.03666,8.67165e-06,4.3357e-06
1.79203,1.30412,0.329624,1.06771,-0.440277,1.23899,-1.06366,3.59816,2.58862,1.77905,36.6446,7.31148,5.03242,1.63187e-10,0
1.79634,1.3046,0.328144,1.06706,-0.437505,1.23768,-1.06504,3.59882,2.58965,1.77857,36.6819,7.3175,5.03173,1.00634e-05,6.35426e-06
1.79998,1.30484,0.326461,1.06635,-0.433909,1.2366,-1.06861,3.59954,2.59076,1.77781,36.7214,7.32281,5.03099,8.53162e-06,1.10876e-05
1.80318,1.30524,0.325276,1.06558,-0.429527,1.23466,-1.07269,3.60052,2.59252,1.77669,36.7655,7.33377,5.03038,1.17349e-10,0
1.80571,1.30508,0.324336,1.06355,-0.42761,1.23523,-1.07445,3.60103,2.59227,1.77706,36.8879,7.32269,5.02535,5.1249e-06,3.69164e-06
1.80789,1.30508,0.324232,1.06211,-0.425634,1.23584,-1.07548,3.60143,2.59182,1.7776,36.9736,7.31339,5.0218,3.53151e-06,1.90898e-06
1.80965,1.30509,0.324217,1.06069,-0.42429,1.23632,-1.07585,3.60177,2.59141,1.77815,37.0603,7.3047,5.0182,2.49076e-06,8.7245e-07
1.81075,1.30532,0.323753,1.05964,-0.423536,1.23461,-1.07585,3.60236,2.59282,1.77746,37.1281,7.31209,5.01611,1.16626e-06,1.52255e-06
1.81119,1.30463,0.323807,1.05776,-0.422012,1.23388,-1.07698,3.60303,2.59416,1.77628,37.2462,7.31269,5.01169,8.24049e-07,1.55115e-06
1.81115,1.30478,0.323369,1.05673,-0.422289,1.23074,-1.076,3.60374,2.5969,1.7746,37.3175,7.33035,5.00987,4.84144e-07,2.47054e-06
1.81044,1.30417,0.323788,1.05495,-0.421982,1.22937,-1.07575,3.60437,2.59865,1.77325,37.434,7.33521,5.00563,3.60014e-07,5.48719e-07
1.80912,1.30328,0.324147,1.05267,-0.422839,1.2281,-1.07449,3.60495,2.60049,1.77178,37.5847,7.33792,4.99991,8.05336e-07,1.76967e-06
1.8073,1.30236,0.324365,1.05002,-0.424221,1.22675,-1.07314,3.60554,2.60239,1.77036,37.7613,7.33958,4.99321,1.369e-06,2.48488e-06
1.80525,1.30138,0.325175,1.04769,-0.424976,1.22321,-1.07108,3.60654,2.60637,1.7673,37.9218,7.35904,4.98801,2.10208e-06,5.7009e-06
1.80301,1.29966,0.326303,1.0451,-0.426113,1.2214,-1.06866,3.60724,2.60939,1.76446,38.0986,7.36737,4.98158,2.75494e-06,5.56737e-06
1.80034,1.29856,0.326386,1.04374,-0.428092,1.21772,-1.06644,3.60791,2.61361,1.76094,38.1998,7.39188,4.97875,3.93877e-06,1.00593e-05
1.79763,1.29761,0.326696,1.04295,-0.429175,1.21357,-1.06505,3.60866,2.61817,1.75712,38.2632,7.4222,4.97763,4.35267e-06,8.14765e-06
1.79464,1.29632,0.32716,1.04177,-0.430168,1.21054,-1.06422,3.6093,2.62202,1.75365,38.3508,7.44414,4.97522,4.4422e-06,5.85181e-06
1.79149,1.29526,0.32712,1.04079,-0.43264,1.20767,-1.06232,3.60968,2.62543,1.7507,38.4272,7.46423,4.97308,5.08688e-06,8.95568e-06
1.78823,1.29406,0.32843,1.03969,-0.43332,1.20616,-1.06161,3.61008,2.62776,1.74843,38.5062,7.47524,4.97046,4.94463e-06,3.88094e-06
1.78536,1.29349,0.329842,1.03933,-0.435007,1.20443,-1.059,3.61025,2.62965,1.74687,38.5382,7.48817,4.96957,4.5746e-06,6.80309e-06
1.78288,1.29326,0.331247,1.03963,-0.436514,1.20285,-1.05643,3.61029,1.74571,2.63113,38.5252,7.50164,4.97032,3.8192e-06,5.74837e-06
1.78055,1.293,0.33244,1.04005,-0.437691,1.20241,-1.05501,3.61015,2.63162,1.7452,38.5014,7.50711,4.97114,3.14396e-06,2.71234e-06
1.77853,1.29369,0.333685,1.04183,-0.438048,1.1998,-1.05373,3.61021,2.63334,1.74416,38.3891,7.53188,4.97611,3.67223e-06,4.49432e-06
1.77689,1.29437,0.334739,1.04258,-0.438462,1.19826,-1.05276,3.61027,2.63405,1.74408,38.3434,7.54427,4.97823,1.90294e-06,1.99319e-06
1.77564,1.29532,0.335663,1.0436,-0.440002,1.19804,-1.05065,3.60991,2.63324,1.74533,38.2788,7.54615,4.98051,1.62382e-06,2.59451e-06
1.77507,1.29666,0.337051,1.04477,-0.440466,1.19783,-1.04882,3.60966,2.63211,1.74705,38.2026,7.54781,4.98331,1.24072e-06,2.34285e-06
1.77488,1.29827,0.338086,1.04559,-0.440529,1.19734,-1.04769,3.60957,2.63103,1.74897,38.1493,7.5494,4.98541,1.0392e-06,1.78466e-06
1.77558,1.29997,0.339126,1.04616,-0.440747,1.19669,-1.04538,3.60953,2.62999,1.751,38.113,7.55089,4.98691,1.05036e-06,2.47413e-06
1.77652,1.30187,0.339287,1.04639,-0.439475,1.19558,-1.04617,3.60981,2.62932,1.75285,38.0973,7.55438,4.98802,1.69927e-06,1.38637e-06
1.77788,1.30426,0.338887,1.0464,-0.438309,1.19279,-1.04666,3.61039,2.62979,1.75427,38.0995,7.56846,4.98907,3.14349e-06,2.63746e-06
1.77952,1.30653,0.338234,1.04573,-0.435574,1.19062,-1.04969,3.61119,2.62989,1.75591,38.1416,7.57627,4.98856,4.68435e-06,7.05478e-06
1.78139,1.30945,0.336281,1.04525,-0.433981,1.18804,-1.05289,3.61186,2.62977,1.75818,38.1735,7.58539,4.98858,6.30445e-06,7.12263e-06
1.78363,1.31214,0.334648,1.04458,-0.431654,1.18709,-1.05689,3.6124,2.62837,1.76123,38.2133,7.58208,4.98777,7.2321e-06,8.85565e-06
1.78574,1.3155,0.33223,1.04396,-0.429676,1.1832,-1.06069,3.61336,2.62907,1.76324,38.2572,7.60005,4.98787,8.65368e-06,1.00706e-05
1.78799,1.31862,0.330604,1.04248,-0.427715,1.17999,-1.06333,3.61437,2.62927,1.76569,38.3569,7.61028,4.98555,9.38178e-06,8.5555e-06
1.79054,1.32203,0.329492,1.04165,-0.425666,1.17631,-1.06491,3.61536,2.62961,1.76814,38.415,7.62643,4.98495,9.58013e-06,7.77275e-06
1.79312,1.3255,0.327974,1.04084,-0.424778,1.17331,-1.06578,3.61607,2.62921,1.77124,38.4725,7.63668,4.98406,9.50517e-06,6.8623e-06
1.79578,1.32962,0.326756,1.0415,-0.422285,1.16893,-1.06796,3.61692,2.62962,1.77381,38.4317,7.66341,4.98749,9.72977e-06,9.09757e-06
1.7981,1.33379,0.325302,1.0422,-0.418173,1.16365,-1.07269,3.61811,2.63092,1.77565,38.3874,7.69902,4.99155,2.13813e-10,0
1.79968,1.33783,0.322902,1.04223,-0.415399,1.15851,-1.07775,3.61924,2.63212,1.77767,38.3902,7.73111,4.99372,8.64754e-06,1.12172e-05
1.80088,1.34188,0.320544,1.04177,-0.412294,1.15419,-1.08388,3.62037,2.63255,1.78038,38.4226,7.75506,4.99451,8.5591e-06,1.20558e-05
1.80172,1.34583,0.318765,1.04134,-0.40764,1.15165,-1.0922,3.62141,2.63152,1.78396,38.4446,7.7655,4.99516,1.87265e-10,0
1.80225,1.35056,0.315571,1.0424,-0.406447,1.14949,-1.09874,3.62162,2.62927,1.7889,38.3747,7.77453,4.99892,8.96351e-11,0
1.80273,1.35474,0.313642,1.04412,-0.403478,1.1495,-1.10643,3.62159,2.62565,1.79415,38.2519,7.77031,5.00402,6.11677e-11,0
1.80276,1.35921,0.3114,1.04658,-0.402306,1.1479,-1.11208,3.62144,2.62313,1.79878,38.0893,7.78146,5.01113,4.25737e-06,8.0337e-06
1.80269,1.36413,0.310508,1.0514,-0.400963,1.14557,-1.11585,3.62095,2.62092,1.803,37.7763,7.8078,5.02438,5.52211e-06,4.60086e-06
1.80217,1.36827,0.310169,1.05555,-0.399567,1.14362,-1.11916,3.62055,2.61905,1.80653,37.5102,7.8307,5.03585,4.03532e-06,4.22647e-06
1.80158,1.37174,0.308957,1.05798,-0.402344,1.14168,-1.11829,3.61994,2.61743,1.81004,37.3661,7.84621,5.04222,3.46107e-06,9.4131e-06
1.80167,1.37487,0.307127,1.05578,-0.409003,1.12929,-1.10861,3.62139,2.62511,1.80802,37.5567,7.93615,5.03849,8.47611e-10,0
1.8007,1.3778,0.307084,1.05879,-0.409541,1.12686,-1.10885,3.62104,2.62458,1.81006,37.3728,7.96214,5.04676,3.0016e-06,4.01359e-06
1.7998,1.37982,0.307577,1.06101,-0.411042,1.12507,-1.10699,3.62062,2.62421,1.81154,37.2413,7.9813,5.05262,2.18194e-06,3.8028e-06
1.79895,1.38205,0.307925,1.06316,-0.412949,1.1223,-1.10448,3.62031,2.6245,1.81276,37.1196,8.00848,5.05847,2.5463e-06,6.92569e-06
1.78682,1.37341,0.305352,1.06008,-0.385411,1.17296,-1.17134,3.61645,2.58875,1.83037,37.1206,7.58926,5.04326,2.90023e-07,2.17761e-06
1.79694,1.38467,0.311786,1.0697,-0.405975,1.12741,-1.11132,3.61912,1.81743,2.61807,36.6798,7.98549,5.07547,1.3096e-07,1.07701e-06
1.79114,1.38188,0.309022,1.06905,-0.397812,1.14633,-1.13749,3.61738,2.60429,1.8246,36.6488,7.82404,5.07097,3.57653e-09,2.98023e-08
1.78386,1.37797,0.305428,1.06754,-0.385006,1.16922,-1.1735,3.61555,2.5882,1.83255,36.6615,7.63797,5.0639,1.1477e-08,8.42937e-08
1.79291,1.38848,0.308899,1.07389,-0.405989,1.12074,-1.11769,3.61918,1.81743,2.62073,36.4423,8.05412,5.08837,1.50494e-07,1.20322e-06
1.79313,1.39092,0.308756,1.07529,-0.409659,1.11047,-1.10999,3.61988,2.6274,1.81453,36.3984,8.14841,5.09376,2.28125e-10,0
1.78159,1.38498,0.300029,1.0693,-0.392835,1.15106,-1.16777,3.61708,2.59774,1.8311,36.6085,7.77679,5.07215,8.21106e-08,7.40874e-07
1.78688,1.38891,0.308757,1.07529,-0.395325,1.12365,-1.13733,3.61987,2.6186,1.81811,36.3201,8.03797,5.09361,6.08634e-09,6.664e-08
1.77962,1.38478,0.306333,1.07321,-0.381264,1.14641,-1.17204,3.61853,2.60297,1.82558,36.3547,7.84103,5.08545,1.36037e-08,9.88431e-08
