0.69712344246058,-0.269837971866034,-0.164748365554934,-0.643478322057639,0.011823619927139,1.22296214918578,0.778073877096176,,0.62296214918578
0.698577196385599,-0.267704544511729,-0.164793175665328,-0.642780978866006,0.009682273320253,1.22289271758711,0.776665039800958,,0.622892717587114
0.700589569543995,-0.265477386367988,-0.165207862713094,-0.641406559423236,0.007676773516215,1.22284965397227,0.774892404700021,,0.622849653972273
0.702995471170312,-0.264335510271331,-0.165325406315512,-0.639211714184148,0.005862107591013,1.22262929161577,0.772700573425208,,0.622629291615773
0.705144508975195,-0.262880615442897,-0.165064653017214,-0.637509736247849,0.004242444726624,1.22223297101852,0.770318657120547,,0.622232971018515
0.708240709967387,-0.260744545555582,-0.164571806952123,-0.635077553582567,0.002839137995051,1.22196751303228,0.767821183304565,,0.62196751303228
0.710135362248942,-0.260291185499059,-0.163445064897134,-0.633436639922123,0.001739972752505,1.22169064180184,0.765312340643601,,0.621690641801836
0.712461745679875,-0.259168352982237,-0.163692610999451,-0.631216884168542,0.000935153140503,1.22133983117149,0.762892951530345,,0.621339831171491
0.71437932240023,-0.25904115288337,-0.16352903811416,-0.629140777992733,0.000489445869823,1.22098696608004,0.760588429918522,,0.620986966080044
0.715716224567306,-0.259660773541835,-0.163405677121297,-0.627395531749556,0.00038764204686,1.22062715224319,0.758542557110038,,0.620627152243188
0.717253504631424,-0.259450676576448,-0.163438640425168,-0.625716043692294,0.00064625994863,1.22036441151425,0.756840391639389,,0.620364411514245
0.717828236380073,-0.260493775684891,-0.163167205239674,-0.624693588104743,0.001358230174959,1.220243680466,0.755555364259892,,0.620243680465997
0.718429324111308,-0.261687742608428,-0.163133406942408,-0.623511285515215,0.002261231332214,1.22005432537222,0.75472617326999,,0.620054325372216
0.718225850668002,-0.2626956524233,-0.162504902608988,-0.623485988822656,0.003537686404677,1.21969883016816,0.754518433382145,,0.619698830168157
0.717452475384862,-0.263409828455132,-0.16197907588933,-0.624211492053303,0.005066404250812,1.21935929103819,0.754965868471051,,0.619359291038191
0.716380182817009,-0.264824042212424,-0.16119141113461,-0.625047989605417,0.006860873015032,1.2191019244929,0.756009817658314,,0.6191019244929
0.71473655132601,-0.266149342279884,-0.160709928067967,-0.626489033282288,0.008960787214349,1.2187837997228,0.757591596112777,,0.618783799722802
0.712554105785787,-0.267781644883121,-0.160808899531151,-0.628251649280038,0.011205431585595,1.21848737960182,0.759705410276216,,0.618487379601817
0.71025917677195,-0.269593587039263,-0.160239651098823,-0.63021778287689,0.013554389441568,1.21817888036843,0.762359392730326,,0.618178880368433
0.707332068867091,-0.270804678186202,-0.160003282797957,-0.633044327135585,0.016004253026807,1.21784922467593,0.765570842579839,,0.617849224675929
0.704390255186077,-0.27180325347208,-0.16060337101086,-0.63573887486989,0.018359267008639,1.21762811867959,0.76921910108873,,0.617628118679592
0.700578359427337,-0.273187259628839,-0.160434285017077,-0.639389962127687,0.020697457778231,1.21726850447364,0.773243681759393,,0.617268504473639
0.696259472869718,-0.274697051324156,-0.161637517247709,-0.643146631376542,0.023265405940463,1.21664043631626,0.777577084885895,,0.616640436316256
0.691342602018184,-0.276561314482045,-0.162165458043121,-0.647504139125269,0.025888892214937,1.21596601138986,0.782015854027506,,0.615966011389861
0.684690962387841,-0.279960896008778,-0.163199035219582,-0.652829424607816,0.0270955190131,1.21724829209988,0.786511174128473,,0.617248292099879
0.680080636574514,-0.281702210706369,-0.163865282349539,-0.65672091597577,0.028631842875162,1.21748725532587,0.790699890606313,,0.617487255325868
0.677030062485119,-0.282418350379928,-0.164554067152343,-0.659387692365954,0.030160777277641,1.21729716591621,0.794585664676085,,0.617297165916211
0.673324294328176,-0.28315899990573,-0.165419759109384,-0.662639931437914,0.031406005706861,1.21731543120164,0.798220133319652,,0.617315431201637
0.670537126979949,-0.283584209910122,-0.166560317124239,-0.66499444959383,0.032404104789131,1.21731611445165,0.801420900285509,,0.617316114451653
0.668120234824471,-0.284375690332626,-0.167808668769066,-0.666772876811805,0.033086638329732,1.2172778134668,0.804167110136151,,0.617277813466798
0.691810721639308,-0.261954641053502,-0.145484566360474,-0.656971789657924,0.034775557006686,1.2159474771916,0.805426506433871,,0.615947477191598
0.691019814614678,-0.261857893864805,-0.1471907598501,-0.657462500409974,0.034668012536523,1.21623914588117,0.807072155603306,,0.616239145881165
0.689760649724843,-0.26193091737988,-0.14794366555026,-0.658585691034394,0.034209969901562,1.21663484085048,0.808228838582143,,0.616634840850483
0.6892724955893,-0.26194129119704,-0.148958110392791,-0.65886392232261,0.033343538529774,1.21703372903093,0.808889563204762,,0.617033729030928
0.668060473402716,-0.280276271587626,-0.170237693795684,-0.667951752054747,0.03095336694746,1.21847300476348,0.809914689651534,,0.618473004763476
-0.663673610920767,0.283197072065186,0.176271037188968,0.669526159301802,0.029064553369243,1.21898378106945,0.809941658809985,,0.618983781069448
-0.665572447334592,0.281304588548136,0.176519123839184,0.668372684009343,0.027219806001532,1.21904102891143,0.809204830750197,,0.619041028911432
0.670499194983979,-0.276635681067379,-0.177527506069726,-0.66512217980976,0.02502271189324,1.21876972506692,0.807740885719581,,0.618769725066918
0.671786667190328,-0.275634409768494,-0.178594384553731,-0.66395210048825,0.023003399694246,1.21861548287014,0.806155549646621,,0.618615482870135
0.673749079604504,-0.274203758303665,-0.179709219501118,-0.662253027996496,0.020675021671773,1.21857837658888,0.804144867067574,,0.618578376588884
0.67688861225021,-0.272091381443791,-0.179857450941757,-0.659878310062338,0.017943257867541,1.21875674035258,0.801887215202082,,0.618756740352579
0.679449377555091,-0.270178683984809,-0.180392160810935,-0.657883493012401,0.015086516591431,1.21876913816777,0.799433274221895,,0.618769138167766
0.682826954553033,-0.266859408919898,-0.180860334617773,-0.655608835639591,0.012044753829108,1.21894533941056,0.796975490947973,,0.618945339410564
0.686704443673077,-0.263633756561637,-0.180577334537389,-0.652936502036929,0.00911054923581,1.21928977518037,0.794477880037873,,0.619289775180365
0.689160192201656,-0.262097106473968,-0.18108060764469,-0.650824976316659,0.006879154732712,1.21916589275122,0.792007970602356,,0.619165892751222
0.691733276882218,-0.260547347113329,-0.181457597092171,-0.648608737239587,0.004882758924745,1.2190942894451,0.78945863193673,,0.619094289445104
0.693832864425514,-0.259383855029805,-0.181230471542462,-0.646893722474921,0.003392303580045,1.21882921174887,0.787211667118778,,0.61882921174887
0.695614150958651,-0.258332751033271,-0.181441096717997,-0.645340430432982,0.002294493452484,1.21859553626851,0.785345692137861,,0.61859553626851
